0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,label
LINC00364,0.004778,-0.240265,0.345880,-0.228530,-0.176616,0.166801,0.087325,0.531388,0.697561,0.010037,-0.193601,0.437453,0.148575,0.535771,-0.350125,0.680920,0.032285,-0.625320,-0.697411,-0.598758,-0.154559,-0.785810,-0.827068,0.188416,0.037136,0.385113,0.621688,0.520613,0.350006,-1.043166,0.465902,0.112683,1
NONHSAG004026,-0.055372,0.243595,0.378189,0.363937,-0.154862,-0.123065,0.353012,-0.134075,-0.028133,-0.202272,-0.295861,0.248298,0.396209,-0.175318,0.578307,-0.167872,-0.232144,0.001643,-1.188648,-0.249188,0.415980,-0.153907,-0.240527,0.258743,-0.059223,0.306795,0.579138,0.235994,0.192405,-0.074639,-0.025729,-0.077292,1
TRERNA1,-0.285600,0.209609,1.380323,1.497815,0.090774,0.685832,-0.468622,0.834854,-0.539678,1.021632,-1.842514,-0.359175,0.648989,0.284522,1.408621,-0.708451,-0.586964,-0.552309,-0.152643,0.415553,-0.650748,-0.507663,-1.199844,0.290344,0.092897,0.902436,-0.934744,0.968057,0.978001,-0.376577,-0.799017,-0.253062,1
RP5-973M2.2,-0.477432,0.293110,0.588901,-0.042760,0.147412,0.040918,0.117494,-0.142247,0.041888,0.005737,-0.217605,0.505091,0.357354,0.087634,0.535402,0.263556,0.233016,-0.784019,-0.771093,0.405038,0.132477,-0.107078,0.146078,0.339950,-0.017102,0.338968,0.349672,0.492733,0.908462,-0.593498,0.196691,-0.337583,1
RP11-143J12.3,0.265569,-0.124830,0.779761,-0.289969,-0.300645,-0.123678,-0.004848,0.035495,-0.207656,-0.231328,-0.447771,0.445298,0.100455,0.176471,0.428283,0.115313,-0.375993,-0.023551,-0.445233,0.049517,0.049264,-0.437103,-0.270124,0.064264,0.202009,0.511885,0.240841,0.209076,0.455448,-0.296112,0.042599,0.160739,0
RN7SKP130,0.299955,-0.129762,0.842379,-0.204721,-0.382823,-0.195650,0.124758,0.088069,-0.141412,-0.133663,-0.456880,0.475450,0.016681,0.163225,0.268038,0.115175,-0.266937,-0.068447,-0.453012,0.058965,-0.061856,-0.426686,-0.451817,0.109802,0.221219,0.432529,0.378778,0.291080,0.412076,-0.429975,0.136747,0.004321,0
RP11-755B10.2,0.303366,-0.207980,0.796836,-0.308793,-0.280802,-0.116070,-0.043315,0.112975,-0.163371,-0.159156,-0.401900,0.483397,0.124737,0.186855,0.300966,0.125433,-0.241749,-0.083348,-0.540775,0.051012,0.051665,-0.403191,-0.389456,0.122178,0.113239,0.528657,0.211403,0.204037,0.456057,-0.310504,0.022191,0.091230,0
RP11-344N10.2,0.360105,-0.200181,0.738429,-0.199865,-0.321178,-0.166460,-0.056501,0.032267,-0.286369,-0.270205,-0.376474,0.412718,0.041221,0.194403,0.442258,0.044060,-0.558810,0.077756,-0.442761,-0.016965,0.111581,-0.364229,-0.222554,0.097095,0.096687,0.652722,0.354525,0.196014,0.384216,-0.248214,0.060254,0.102952,0
RP11-435D7.3,0.278482,-0.326310,0.755406,-0.273006,-0.332049,-0.042503,0.044945,0.129955,-0.105193,-0.207342,-0.404195,0.337393,0.205804,0.126830,0.473143,0.037827,-0.312363,-0.028917,-0.446732,0.076534,-0.038079,-0.455650,-0.117866,0.082847,0.128614,0.422913,0.271148,0.333213,0.347404,-0.411865,-0.066480,0.253282,0
CTA-363E6.7,0.376098,-0.370101,0.797189,-0.026974,-0.349044,-0.179314,-0.139472,0.214076,-0.071490,-0.135662,-0.286498,0.314463,0.350408,0.003217,0.424889,0.198390,-0.023303,-0.233175,-0.672344,0.326108,-0.028225,-0.546683,-0.118563,0.170556,0.296687,0.288056,0.420643,0.169114,0.517552,0.038088,-0.349295,-0.126343,0
ZNF91,0.432060,0.000641,0.492699,-0.193763,-0.199901,-0.049253,0.361903,0.022800,-0.264300,-0.500683,-0.412617,0.577226,0.093004,-0.004591,0.658791,-0.085017,-0.225125,-0.211755,-0.542487,0.217737,0.110627,-0.352091,-0.228305,-0.140023,0.025790,0.273326,0.188074,0.304723,0.616932,-0.031306,-0.232963,-0.303046,0
CTC-325H20.4,0.262157,-0.173986,0.697930,-0.213772,-0.289538,-0.187410,0.170621,0.133181,0.115507,-0.137915,-0.498424,0.593779,-0.062296,0.232806,0.439916,0.105536,-0.085834,-0.126777,-0.546965,0.058267,0.199189,-0.373970,-0.403978,-0.000091,0.076098,0.107006,0.206304,0.377595,0.482707,-0.393143,0.092217,0.109652,0
NONHSAG037116,0.006883,-0.092947,0.561916,-0.078221,-0.388827,0.064411,0.278583,-0.026724,-0.009309,-0.343227,-0.238984,0.483858,0.327406,-0.043267,0.591856,0.016742,-0.177802,-0.278732,-0.567028,0.201291,0.097805,-0.375267,0.038473,-0.179161,-0.090762,0.146286,0.196095,0.358276,0.302581,-0.092383,0.123444,-0.090814,0
ZBTB40-IT1,0.009959,-0.191637,0.695148,-0.245434,-0.371243,-0.078346,0.055756,0.128864,-0.083649,-0.181668,-0.474707,0.437277,0.021911,0.109510,0.405644,0.058066,-0.159085,-0.188392,-0.456671,-0.154067,0.084977,-0.413154,-0.263879,0.099400,0.135429,0.505122,0.228651,0.131256,0.400234,-0.515313,0.084582,0.189154,0
LINC00903,0.091226,-0.230805,0.421743,-0.104478,-0.278683,-0.016235,0.553092,0.155134,-0.148525,-0.291252,-0.633870,0.735235,0.155517,0.190924,0.195922,-0.015390,-0.019607,-0.541947,-0.359183,-0.395742,-0.030321,-0.528956,-0.210976,-0.014853,0.233955,0.196245,0.259807,0.407246,0.370053,-0.361970,-0.047930,0.136647,0
NONHSAG026463,0.214454,-0.087132,0.470160,-0.150996,-0.355246,0.074973,0.200428,-0.085623,-0.050405,-0.256246,-0.400833,0.374474,0.525972,-0.066012,0.529956,0.065800,-0.251863,-0.221198,-0.592034,0.327940,0.299147,-0.161647,-0.002378,-0.195727,-0.004006,0.023388,0.281040,0.535501,0.402473,-0.031620,0.070528,-0.086823,0
RP4-633I8.4,0.096040,-0.186142,0.724920,-0.190853,-0.208197,-0.059843,-0.064471,-0.076814,-0.275620,-0.407336,-0.422993,0.336569,0.201495,0.014316,0.523856,0.106511,-0.429199,-0.042437,-0.556610,0.096459,0.170871,-0.311612,-0.003769,0.044646,0.134770,0.597134,0.383900,0.152124,0.474974,-0.331924,0.043499,0.186358,0
NONHSAG034676,-0.003520,-0.150577,0.479249,-0.042329,-0.478844,0.073125,0.130223,0.093873,-0.169140,-0.116037,-0.345560,0.482824,0.371861,0.066217,0.450482,-0.069041,-0.262147,-0.235871,-0.584799,0.083000,0.184827,-0.211111,-0.199965,-0.155135,-0.190912,0.232215,0.145548,0.237638,0.239103,-0.176693,0.116832,0.131459,0
RP11-109D20.2,0.487617,-0.209724,0.825947,-0.144357,-0.172968,-0.319323,-0.181701,0.034741,-0.175046,-0.068905,-0.280591,0.374098,0.222964,0.248403,0.415164,0.080137,-0.233492,-0.031998,-0.749185,0.102462,0.101264,-0.444652,-0.119255,0.232967,0.203240,0.549606,0.308962,0.259574,0.647199,-0.016454,-0.285197,-0.271832,0
RP11-218E20.5,0.199197,-0.257198,0.635817,-0.124208,-0.268253,-0.174414,-0.038103,-0.106127,-0.166106,-0.350187,-0.510267,0.352599,0.211352,0.059524,0.470444,0.074962,-0.458229,0.153887,-0.513906,0.112987,0.160441,-0.246183,0.038780,0.009263,0.193318,0.545403,0.429291,0.338020,0.354209,-0.252945,-0.085483,0.205730,0
C19orf52,-0.121310,-0.079423,0.496057,-0.082533,-0.435629,0.033790,0.291041,0.139200,-0.139833,-0.385557,-0.303310,0.564717,0.103615,0.001029,0.521027,0.139624,-0.291388,-0.212522,-0.475985,0.118915,0.220895,-0.394757,-0.064689,-0.032694,0.066735,0.254087,0.180954,0.165330,0.260485,-0.122026,0.075290,-0.048562,0
U51244.2,-0.177080,-0.150346,0.562185,-0.081774,-0.355140,-0.013885,0.231182,0.208876,-0.019528,-0.133460,-0.431890,0.556749,0.073287,0.121230,0.327116,0.151751,-0.168831,-0.313442,-0.474001,-0.061086,0.201319,-0.417261,-0.302640,0.120515,0.088813,0.283172,0.207189,0.297053,0.454335,-0.579434,-0.082815,0.144809,0
NONHSAG027606,0.025160,-0.262923,0.408018,0.071380,-0.454043,0.134148,0.214565,0.163026,-0.152207,-0.213035,-0.279628,0.613290,0.331552,0.188924,0.381511,-0.089633,-0.296323,-0.175471,-0.675753,0.089395,0.250169,-0.224869,-0.194043,-0.141547,-0.260589,0.143279,0.212334,0.275972,0.048349,-0.201105,0.105307,0.123660,0
RP11-153K11.3,0.060508,-0.109684,0.573887,-0.063611,-0.267285,-0.135929,0.195832,0.150823,0.083360,-0.117758,-0.511452,0.698035,-0.013363,0.117754,0.036261,0.346280,-0.002336,-0.389174,-0.514106,-0.047549,0.108390,-0.513520,-0.599430,0.236860,0.015352,0.182997,0.556963,0.375054,0.394457,-0.662043,0.109330,0.214926,0
RP11-429K17.1,0.030647,-0.067091,0.649391,-0.078737,-0.333512,-0.051225,0.034773,0.047791,0.043120,0.214990,-0.470315,0.669752,-0.014917,0.018041,0.078728,0.207691,0.002063,-0.358803,-0.740396,-0.068149,0.070326,-0.553545,-0.530841,0.110353,0.018635,0.152179,0.215894,0.399858,0.301418,-0.547413,0.321906,0.140164,0
NONHSAG006450,-0.064746,-0.200866,0.510485,0.155898,-0.489750,0.109331,0.183439,0.052291,-0.010191,-0.193339,-0.259770,0.560969,0.270831,0.209361,0.383691,-0.250837,-0.301473,-0.228808,-0.690094,0.017312,0.185424,-0.310835,-0.125910,-0.256244,-0.226192,0.150232,0.146015,0.234590,0.143958,-0.191225,0.051134,0.086046,0
RP11-123O1.1,-0.057168,-0.167882,0.470901,-0.130528,-0.422313,0.054498,0.279709,0.236746,-0.024281,0.113791,-0.460756,0.589163,0.311172,0.226161,0.324847,0.206062,-0.097881,-0.268654,-0.477569,-0.100790,0.244766,-0.249906,-0.454291,0.336492,-0.004191,0.238780,0.177062,0.426747,0.355960,-0.539566,-0.055184,0.124798,0
AC010090.1,0.032933,-0.128026,0.638287,-0.041921,-0.315759,0.047793,0.194144,-0.000799,0.211013,0.074958,-0.438975,0.524265,0.179559,0.253495,0.400508,0.008608,-0.062886,-0.258729,-0.624127,-0.138990,0.190156,-0.487471,-0.322889,0.128222,-0.031105,0.158584,0.047543,0.393872,0.285720,-0.554225,0.045970,0.212841,0
RP11-33I11.2,0.312718,-0.055810,0.656357,-0.233541,-0.024052,-0.304063,0.000058,0.077824,-0.173225,-0.468379,-0.554078,0.526971,0.010603,0.131732,0.498958,0.094972,-0.210174,0.042620,-0.630160,-0.000252,0.374472,-0.305202,-0.279847,0.012323,0.045723,0.393758,0.403221,0.114817,0.524585,-0.175689,0.040532,-0.041385,0
COX7A2P1,-0.162059,-0.113149,0.515413,0.111608,-0.536999,0.062290,0.241117,0.119528,-0.005139,-0.291651,-0.306222,0.461996,0.142611,0.020085,0.570535,-0.086217,-0.191323,-0.247690,-0.540885,-0.027869,0.209553,-0.264700,-0.153922,-0.048715,-0.059442,0.214758,0.319565,0.201178,0.315677,-0.212456,-0.077541,0.036619,0
NONHSAG052452,-0.063114,-0.124933,0.490462,0.096891,-0.569152,0.044091,0.171729,0.130200,0.045141,-0.396102,-0.293853,0.450818,0.231196,0.075672,0.460192,-0.058527,-0.245404,-0.174994,-0.536873,0.011683,0.123535,-0.177277,-0.152731,-0.132621,-0.079246,0.277076,0.223850,0.210727,0.252762,-0.099507,-0.056104,-0.136318,0
RN7SL81P,-0.133292,0.015646,0.491882,0.037892,-0.474829,-0.013675,0.397661,0.207563,-0.083530,-0.479708,-0.263702,0.556206,0.160437,0.045145,0.518894,0.033100,-0.387212,-0.197591,-0.475488,-0.107150,0.230158,-0.462605,-0.108367,-0.142799,-0.104587,0.231322,0.134424,0.143889,0.131908,0.016052,-0.013741,-0.033839,0
SELL,-0.162839,-0.120508,0.465331,0.083034,-0.587692,0.017052,0.193391,0.139632,-0.117103,-0.262433,-0.336443,0.472143,0.095095,-0.050110,0.483980,-0.134719,-0.341758,-0.169931,-0.694101,0.006465,0.141710,-0.215579,-0.181686,-0.246643,-0.060323,0.317738,0.159901,0.045388,0.224717,-0.168741,0.029584,-0.009954,0
NONHSAG030865,0.055623,-0.271866,0.377776,0.039150,-0.508281,0.170036,0.283187,0.068348,-0.103447,-0.020474,-0.358703,0.577742,0.362376,0.271994,0.407854,-0.098552,-0.305907,-0.125361,-0.739120,0.023350,0.308318,-0.235357,-0.275995,-0.005180,-0.308942,0.098904,0.070987,0.278691,0.032049,-0.125462,0.153213,0.046211,0
NONHSAG019774,-0.168062,-0.114480,0.515424,0.097641,-0.562773,0.039625,0.256281,0.239952,-0.053213,-0.287271,-0.306484,0.528873,0.090833,0.049559,0.498284,-0.066367,-0.238889,-0.204715,-0.522533,-0.077196,0.223093,-0.176855,-0.215249,-0.097469,-0.078764,0.256923,0.255220,0.180726,0.246325,-0.190404,-0.119814,-0.013132,0
NONHSAG008178,-0.009421,-0.204180,0.393513,-0.033855,-0.583895,0.169356,0.280138,0.030820,-0.064365,-0.175990,-0.237256,0.590103,0.410821,0.097934,0.407716,0.026302,-0.225619,-0.185046,-0.595547,-0.069474,0.187631,-0.004467,-0.331567,0.023909,-0.210947,0.317037,0.210995,0.263073,0.297508,-0.044103,0.031351,-0.264598,0
NONHSAG039590,-0.145137,-0.128512,0.486644,0.105039,-0.530535,0.075810,0.249385,0.208826,-0.040212,-0.381114,-0.282902,0.401240,0.122166,0.110562,0.455494,-0.138394,-0.340865,-0.241873,-0.551342,-0.088078,0.216173,-0.193254,-0.190065,-0.095263,-0.113770,0.213158,0.288543,0.202604,0.233087,-0.191219,-0.088061,-0.071357,0
NONHSAG012005,-0.096185,-0.133392,0.523812,0.128937,-0.612222,0.013819,0.267776,0.193613,0.001820,-0.349309,-0.257189,0.455330,0.171104,0.135497,0.444609,-0.064916,-0.216079,-0.237621,-0.553204,0.015183,0.177716,-0.142513,-0.161253,-0.091046,-0.086718,0.285340,0.286703,0.117119,0.153198,-0.148777,-0.169299,-0.005720,0
RN7SL464P,-0.143577,-0.117416,0.493345,0.122014,-0.491162,0.031547,0.278900,0.211517,-0.077108,-0.379439,-0.196303,0.499372,0.192112,0.200301,0.473699,-0.130732,-0.341953,-0.201742,-0.601464,-0.011736,0.201499,-0.138328,-0.198857,-0.098488,-0.037072,0.253760,0.229373,0.140578,0.161150,-0.135722,-0.120561,-0.030032,0
NONHSAG020351,-0.198107,-0.236146,0.435818,0.080411,-0.617152,0.117733,0.110464,0.150586,-0.234803,-0.402112,-0.500505,0.360487,0.030592,-0.031605,0.380578,0.031502,-0.157049,-0.286101,-0.727223,0.202490,0.065641,-0.151062,-0.172976,-0.351426,-0.105689,0.428379,-0.202400,0.010804,0.132611,-0.128070,-0.008697,-0.089715,0
NONHSAG054423,-0.169660,0.137275,0.412389,0.041496,-0.373548,0.044832,0.081061,0.114909,-0.174072,-0.224440,-0.469942,0.375551,0.245584,-0.183093,0.463286,0.043662,-0.094608,-0.216441,-0.786581,0.129851,0.211952,-0.288051,-0.118514,-0.078897,-0.009070,0.348505,0.328739,0.165798,0.512374,-0.200065,0.005260,0.089455,0
RP11-491H9.3,-0.126514,-0.055550,0.448160,0.123052,-0.600519,0.000159,0.288152,0.230867,-0.050716,-0.334734,-0.241439,0.475309,0.211721,0.130693,0.466406,-0.097235,-0.330776,-0.152566,-0.571200,-0.011684,0.149307,-0.199793,-0.157942,-0.085493,-0.109836,0.260595,0.309756,0.160671,0.157569,-0.125615,-0.132661,-0.062530,0
NONHSAG049194,-0.094097,-0.180592,0.495061,-0.053233,-0.500381,0.096184,0.223542,0.206664,0.060660,-0.318934,-0.364102,0.474336,0.097846,0.019459,0.572540,0.063655,-0.178396,-0.337005,-0.473467,0.141738,0.081950,-0.129473,-0.085583,-0.118720,0.008936,0.226380,0.214290,0.232963,0.416165,-0.260699,-0.037952,-0.101562,0
RP11-49I4.3,0.168690,-0.174213,0.683300,-0.160577,-0.170133,-0.076784,0.000139,0.229053,-0.229054,-0.484945,-0.284738,0.486710,0.312079,0.078519,0.448887,0.215619,-0.065701,-0.374808,-0.535643,0.163448,0.044868,-0.766808,0.019669,0.122406,0.068346,0.339615,0.230537,0.079892,0.465494,0.056546,-0.018840,0.160373,0
NONHSAG030898,0.115757,-0.215376,0.518071,0.132113,-0.523561,0.189145,0.081542,0.216785,0.029907,-0.192167,-0.254921,0.643904,0.114728,0.235543,0.419438,-0.192392,-0.300151,-0.190875,-0.576744,0.116477,0.205293,-0.326226,-0.140965,-0.313498,-0.270220,0.067591,0.076926,0.275525,0.031964,-0.198298,0.141325,-0.029510,0
NONHSAG004475,0.022208,-0.176088,0.501676,0.119726,-0.485147,0.042279,0.269743,0.102538,0.071443,-0.105472,-0.271595,0.533736,0.189503,0.208795,0.480320,-0.235138,-0.252268,-0.112015,-0.736523,0.046842,0.148693,-0.295876,-0.158357,-0.033718,-0.241027,0.204808,0.054512,0.251238,-0.060147,-0.256950,0.121303,-0.037989,0
NONHSAG039659,-0.095556,-0.204680,0.476098,-0.010805,-0.460543,0.103475,0.149760,0.155246,0.011437,-0.337406,-0.331813,0.564855,0.074934,0.219808,0.555970,0.004795,-0.107694,-0.439923,-0.391411,0.032592,0.165056,-0.189024,-0.043249,-0.094075,-0.122883,0.307765,0.221459,0.104818,0.389531,-0.263864,-0.147751,-0.009939,0
NONHSAG011509,0.089551,-0.173664,0.461352,0.134808,-0.543291,0.053839,0.301099,0.029889,0.002590,-0.024542,-0.197426,0.511359,0.201076,0.242108,0.477360,-0.289999,-0.308815,-0.135721,-0.857843,-0.080616,0.215404,-0.250435,-0.231450,-0.166199,-0.248030,0.022963,0.107443,0.368878,-0.001396,-0.176328,0.134333,-0.046932,0
RP11-68I3.5,-0.109060,0.043502,0.549858,0.144432,-0.320269,-0.009551,0.136229,0.181540,-0.173029,-0.182958,-0.403898,0.430785,0.241959,0.030436,0.441400,0.017460,-0.068851,-0.187029,-0.672569,0.010653,0.237997,-0.249535,-0.092755,0.048231,-0.070024,0.241726,0.427497,0.353849,0.429552,-0.217958,-0.016385,0.088056,0
NONHSAG032674,-0.176774,0.041232,0.478655,0.079752,-0.254022,0.000865,0.054294,0.086895,-0.085456,-0.400089,-0.354681,0.449597,0.178090,-0.002118,0.436270,0.120618,-0.092513,-0.164140,-0.707583,0.111329,0.269509,-0.252905,-0.056284,-0.008450,-0.058188,0.242431,0.480599,0.282529,0.399227,-0.236041,-0.151483,0.114976,0
RN7SL113P,0.104037,-0.051407,0.505973,0.045989,-0.454690,-0.025972,0.239416,0.188492,0.004438,-0.526953,-0.425457,0.224634,0.399934,-0.231915,0.543590,0.129684,-0.289016,-0.020646,-0.517032,0.243226,0.262290,-0.231860,0.065204,-0.293749,0.028383,0.181201,0.548498,0.387591,0.213065,-0.141697,-0.148216,0.001185,0
RP11-973F15.2,-0.082010,-0.210105,0.339027,0.049633,-0.613740,0.087145,0.387037,0.180475,-0.156030,-0.101885,-0.271021,0.566662,0.403222,0.172289,0.416007,-0.019253,-0.280651,-0.117717,-0.724169,-0.097295,0.232487,0.021721,-0.391841,0.113574,-0.248226,0.258380,0.158556,0.240755,0.106056,-0.012837,-0.021214,-0.044190,0
RP11-296E23.2,-0.147787,-0.056677,0.461969,0.085393,-0.434264,-0.057618,0.345687,-0.012827,0.113297,-0.118696,-0.353765,0.577400,0.184068,0.164102,0.541592,-0.010726,-0.183238,-0.251839,-0.618460,-0.035963,0.110597,-0.069581,-0.146255,0.148268,-0.054510,0.325984,0.299429,0.162613,0.298981,-0.250768,-0.077484,-0.105717,0
NONHSAG038396,-0.109332,-0.186507,0.420029,0.069017,-0.750982,0.197376,0.090226,0.186310,-0.190613,-0.225043,-0.332011,0.469077,-0.050023,0.034517,0.578966,0.005457,-0.195054,-0.256269,-0.584877,0.006125,0.085166,-0.193285,-0.127210,-0.350211,-0.097015,0.351708,0.070622,0.019232,0.276384,-0.153293,-0.037620,-0.005288,0
NONHSAG053665,-0.112313,0.057475,0.489763,0.202336,-0.456273,0.089177,0.016893,0.186280,-0.154575,-0.293509,-0.458362,0.282057,0.192032,-0.216122,0.436461,-0.027449,-0.271472,-0.050569,-0.734828,0.057037,0.298731,-0.270406,-0.193733,-0.293556,0.014515,0.305065,0.246938,0.086816,0.310801,-0.114889,-0.012607,0.072714,0
NONHSAG001240,-0.034772,0.025740,0.427440,0.092839,-0.432016,0.101934,0.219714,0.252484,-0.160241,-0.548525,-0.388548,0.258227,0.308223,-0.137289,0.483957,0.102924,-0.256912,-0.082334,-0.660620,0.133474,0.372254,-0.262810,-0.136021,-0.256019,-0.093396,0.225990,0.394208,0.238204,0.276277,-0.107922,-0.034256,0.070991,0
NONHSAG026434,0.177496,-0.083534,0.299964,0.183979,-0.393316,0.128747,0.136821,-0.003309,-0.216684,0.175511,-0.407215,0.625477,0.661159,0.159120,0.190357,-0.037962,-0.295336,-0.037480,-0.994329,0.106777,0.472687,-0.167174,-0.328356,-0.093257,-0.368012,0.085373,0.186216,0.399823,0.050555,-0.029128,0.301519,0.211147,0
RN7SL502P,0.006723,-0.081101,0.499858,0.238856,-0.423887,0.069868,0.173767,0.180680,-0.040635,-0.602969,-0.390501,0.256169,0.401694,-0.066686,0.442793,-0.081824,-0.290797,-0.029695,-0.609219,0.129870,0.183931,-0.235853,-0.127157,-0.171785,0.012881,0.202230,0.516789,0.324770,0.290531,-0.097917,-0.117076,0.149687,0
NONHSAG020876,-0.025120,-0.250473,0.470157,0.089190,-0.697415,0.265854,0.170254,0.431191,0.010722,-0.356837,-0.254640,0.594203,-0.019722,0.233665,0.569593,-0.016563,-0.300987,-0.303338,-0.471251,0.049693,0.103282,-0.040411,-0.128790,-0.165923,-0.126230,0.225074,0.215383,0.070992,0.149255,-0.180233,-0.139181,0.068303,0
NONHSAG040962,-0.053691,-0.161238,0.491827,0.122784,-0.646147,0.134124,0.195463,0.337724,0.010389,-0.408969,-0.195480,0.494413,0.018403,0.190101,0.495856,-0.074391,-0.334324,-0.393089,-0.392248,-0.047349,0.211882,-0.103982,-0.161957,-0.260499,-0.191203,0.291882,0.280927,0.052200,0.212754,-0.179259,-0.089875,-0.004558,0
NONHSAG020392,-0.033413,-0.146508,0.558166,0.103809,-0.545361,0.031199,0.237521,0.018336,0.025348,-0.306949,-0.339662,0.472043,0.198482,0.201243,0.511860,-0.176577,-0.368116,-0.009678,-0.533119,-0.168141,0.141909,-0.136860,-0.127400,0.225023,-0.058884,0.512829,0.175177,0.195028,0.061582,-0.239271,-0.118701,-0.037274,0
NONHSAG025679,-0.117149,-0.243730,0.359528,0.137211,-0.619441,0.193808,0.127698,0.394362,-0.061400,-0.446709,-0.217955,0.593790,-0.001104,0.205209,0.537135,-0.089334,-0.363438,-0.332544,-0.460045,0.012651,0.026103,-0.164780,-0.138120,-0.179090,-0.145453,0.261880,0.290318,0.098144,0.232135,-0.101767,-0.040188,0.010426,0
NONHSAG039923,0.065681,-0.153309,0.486568,0.131923,-0.691239,0.237901,0.147238,0.320415,-0.019105,-0.448032,-0.303800,0.525561,0.028667,0.104811,0.572246,-0.004988,-0.265472,-0.410020,-0.302038,-0.028833,0.109563,-0.178683,-0.211926,-0.185150,-0.127581,0.236713,0.265300,0.003605,0.134375,-0.189856,-0.129887,-0.031005,0
RP11-17M24.2,-0.003310,-0.315621,0.543081,-0.088801,-0.364160,-0.065518,-0.114467,0.382939,0.049080,-0.254693,-0.569610,0.519972,-0.080396,0.223035,0.050885,0.368206,-0.010547,-0.484008,-0.405832,-0.112097,0.190662,-0.661356,-0.404230,0.053027,0.056871,0.255680,0.451757,0.241781,0.534274,-0.636213,0.111456,0.396471,0
RP11-764I5.1,-0.008685,-0.222979,0.433284,0.022571,-0.640010,0.164927,0.122810,0.447848,0.073935,-0.398278,-0.246170,0.523201,-0.044886,0.198125,0.524262,0.019634,-0.345866,-0.436418,-0.337474,-0.049925,0.253773,-0.181585,-0.078860,-0.254126,-0.210716,0.307395,0.182349,0.038641,0.191434,-0.231790,-0.185082,0.038565,0
NONHSAG003308,-0.064301,0.077492,0.469213,0.327471,-0.382691,0.068770,0.156298,0.215926,-0.091519,-0.488951,-0.410723,0.397626,0.210550,-0.073342,0.360565,0.064582,-0.212165,-0.112072,-0.694990,-0.011010,0.371280,-0.242897,-0.121247,-0.050902,-0.150330,0.282090,0.552054,0.198670,0.127739,-0.119776,-0.137999,0.036212,0
NONHSAG042537,-0.037875,0.066242,0.478464,0.279883,-0.433841,-0.008587,0.088588,0.185974,-0.017379,-0.527148,-0.386730,0.326173,0.208239,-0.039822,0.393391,0.089998,-0.227895,-0.179897,-0.710581,-0.066700,0.391104,-0.188505,-0.144345,-0.075193,-0.118746,0.253481,0.460220,0.208597,0.237028,-0.016159,-0.120934,0.125383,0
RP11-255A11.2,-0.038788,0.056021,0.391986,-0.017027,-0.327839,-0.003846,0.245774,-0.025665,-0.218265,0.037464,-0.366181,0.547812,0.680922,0.066592,0.376385,0.094018,-0.107518,-0.207072,-0.774531,0.040770,0.394022,-0.071438,-0.265438,0.256427,-0.172181,0.274850,0.354502,0.378634,0.402067,-0.172783,0.045886,0.090215,0
NONHSAG037074,-0.082156,0.031195,0.401718,0.333301,-0.407065,0.083111,0.125590,0.274365,-0.095354,-0.496771,-0.384289,0.329099,0.195361,-0.109156,0.360363,-0.014740,-0.326509,-0.173051,-0.622430,-0.012914,0.371835,-0.228636,-0.175304,-0.055865,-0.128306,0.265961,0.492391,0.241665,0.183382,-0.143081,-0.139397,0.028147,0
RP11-157D18.2,-0.121412,-0.023315,0.548288,0.300010,-0.318371,-0.000228,0.115665,0.261874,-0.085539,-0.511451,-0.377226,0.277920,0.178654,-0.051967,0.400132,0.014571,-0.279586,-0.099293,-0.798895,0.010334,0.326788,-0.141826,-0.085511,-0.176123,-0.122134,0.237682,0.462492,0.249763,0.204201,-0.143694,-0.157801,0.093374,0
ZNF847P,-0.041239,0.119849,0.520482,0.252813,-0.384855,0.000444,0.137254,0.298526,-0.151711,-0.503304,-0.357800,0.310770,0.310033,-0.138106,0.334948,-0.058530,-0.215342,-0.177220,-0.704923,-0.035154,0.361944,-0.255924,-0.157324,-0.162732,-0.201093,0.277911,0.504653,0.191672,0.225760,-0.086689,-0.158434,0.088851,0
NONHSAG041180,-0.145984,-0.186172,0.384932,0.147188,-0.549955,-0.039778,0.414096,0.101529,0.046489,-0.224249,-0.294485,0.514435,0.088134,0.178711,0.599518,-0.165024,-0.287857,-0.076385,-0.647525,-0.191470,0.111858,-0.115716,-0.251176,0.135441,-0.124769,0.354567,0.191596,0.171235,0.065526,-0.154793,-0.122891,-0.234545,0
NONHSAG006909,-0.073602,-0.195203,0.482835,0.089351,-0.619108,0.142843,0.216973,0.385405,0.031174,-0.410576,-0.281418,0.526922,0.007717,0.170103,0.542196,-0.050600,-0.278984,-0.356277,-0.441697,0.020773,0.120648,-0.174509,-0.163276,-0.118283,-0.194415,0.261921,0.116311,0.099148,0.121477,-0.185634,-0.122265,0.077163,0
PHBP12,-0.111124,0.054405,0.510455,0.264291,-0.364160,-0.096179,0.099739,0.158213,-0.100927,-0.503158,-0.362887,0.414142,0.235740,-0.013831,0.344459,0.073296,-0.265421,-0.099477,-0.696099,-0.065461,0.442166,-0.223051,-0.128260,-0.158272,-0.160064,0.263396,0.450396,0.236638,0.234131,-0.063987,-0.102173,0.097762,0
