0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,label
LINC00364,0.004778,-0.240265,0.345880,-0.228530,-0.176616,0.166801,0.087325,0.531388,0.697561,0.010037,-0.193601,0.437453,0.148575,0.535771,-0.350125,0.680920,0.032285,-0.625320,-0.697411,-0.598758,-0.154559,-0.785810,-0.827068,0.188416,0.037136,0.385113,0.621688,0.520613,0.350006,-1.043166,0.465902,0.112683,1
NONHSAG004026,-0.055372,0.243595,0.378189,0.363937,-0.154862,-0.123065,0.353012,-0.134075,-0.028133,-0.202272,-0.295861,0.248298,0.396209,-0.175318,0.578307,-0.167872,-0.232144,0.001643,-1.188648,-0.249188,0.415980,-0.153907,-0.240527,0.258743,-0.059223,0.306795,0.579138,0.235994,0.192405,-0.074639,-0.025729,-0.077292,1
TRERNA1,-0.285600,0.209609,1.380323,1.497815,0.090774,0.685832,-0.468622,0.834854,-0.539678,1.021632,-1.842514,-0.359175,0.648989,0.284522,1.408621,-0.708451,-0.586964,-0.552309,-0.152643,0.415553,-0.650748,-0.507663,-1.199844,0.290344,0.092897,0.902436,-0.934744,0.968057,0.978001,-0.376577,-0.799017,-0.253062,1
RP5-973M2.2,-0.477432,0.293110,0.588901,-0.042760,0.147412,0.040918,0.117494,-0.142247,0.041888,0.005737,-0.217605,0.505091,0.357354,0.087634,0.535402,0.263556,0.233016,-0.784019,-0.771093,0.405038,0.132477,-0.107078,0.146078,0.339950,-0.017102,0.338968,0.349672,0.492733,0.908462,-0.593498,0.196691,-0.337583,1
RP11-849H4.4,0.274401,-0.282000,0.851860,-0.172913,-0.435161,-0.090690,-0.040936,0.184489,-0.184087,-0.165685,-0.375874,0.404004,0.178199,0.206392,0.237185,0.124556,-0.272822,-0.080143,-0.500595,0.184291,-0.091166,-0.449962,-0.291314,0.232004,0.262162,0.476412,0.404037,0.230054,0.358448,-0.299283,-0.037964,0.145026,0
RP11-192H23.5,0.346917,-0.129790,0.909455,-0.270065,-0.315744,-0.117739,-0.097368,0.180517,-0.321967,-0.095841,-0.372777,0.335466,0.147733,0.185181,0.261698,0.163810,-0.398164,-0.134144,-0.454825,0.042469,0.005619,-0.404353,-0.323625,0.014197,0.194047,0.543966,0.355078,0.264739,0.478111,-0.344846,0.072301,0.201898,0
RP11-143J12.3,0.265569,-0.124830,0.779761,-0.289969,-0.300645,-0.123678,-0.004848,0.035495,-0.207656,-0.231328,-0.447771,0.445298,0.100455,0.176471,0.428283,0.115313,-0.375993,-0.023551,-0.445233,0.049517,0.049264,-0.437103,-0.270124,0.064264,0.202009,0.511885,0.240841,0.209076,0.455448,-0.296112,0.042599,0.160739,0
RN7SKP130,0.299955,-0.129762,0.842379,-0.204721,-0.382823,-0.195650,0.124758,0.088069,-0.141412,-0.133663,-0.456880,0.475450,0.016681,0.163225,0.268038,0.115175,-0.266937,-0.068447,-0.453012,0.058965,-0.061856,-0.426686,-0.451817,0.109802,0.221219,0.432529,0.378778,0.291080,0.412076,-0.429975,0.136747,0.004321,0
RP11-755B10.2,0.303366,-0.207980,0.796836,-0.308793,-0.280802,-0.116070,-0.043315,0.112975,-0.163371,-0.159156,-0.401900,0.483397,0.124737,0.186855,0.300966,0.125433,-0.241749,-0.083348,-0.540775,0.051012,0.051665,-0.403191,-0.389456,0.122178,0.113239,0.528657,0.211403,0.204037,0.456057,-0.310504,0.022191,0.091230,0
RP11-344N10.2,0.360105,-0.200181,0.738429,-0.199865,-0.321178,-0.166460,-0.056501,0.032267,-0.286369,-0.270205,-0.376474,0.412718,0.041221,0.194403,0.442258,0.044060,-0.558810,0.077756,-0.442761,-0.016965,0.111581,-0.364229,-0.222554,0.097095,0.096687,0.652722,0.354525,0.196014,0.384216,-0.248214,0.060254,0.102952,0
RP11-843A23.1,0.199289,-0.103237,0.736603,-0.257989,-0.265812,-0.109422,0.145869,0.154245,-0.145457,-0.144625,-0.498221,0.540117,-0.106052,0.114279,0.326793,0.125982,-0.259536,-0.042482,-0.510531,0.018374,0.117115,-0.475310,-0.419038,0.091517,0.101882,0.515846,0.255348,0.181849,0.506278,-0.460132,0.167151,0.186201,0
RP11-435D7.3,0.278482,-0.326310,0.755406,-0.273006,-0.332049,-0.042503,0.044945,0.129955,-0.105193,-0.207342,-0.404195,0.337393,0.205804,0.126830,0.473143,0.037827,-0.312363,-0.028917,-0.446732,0.076534,-0.038079,-0.455650,-0.117866,0.082847,0.128614,0.422913,0.271148,0.333213,0.347404,-0.411865,-0.066480,0.253282,0
AC004535.2,0.364404,-0.242295,0.758907,-0.285927,-0.417178,-0.200403,0.063571,0.076304,-0.382364,-0.163578,-0.366469,0.451534,0.021031,0.122089,0.406516,0.089474,-0.435312,0.041414,-0.526336,0.005363,0.093512,-0.283527,-0.490601,0.002130,-0.015178,0.523131,0.383910,0.060164,0.381568,-0.238197,0.158658,0.137159,0
AK2,0.202676,-0.097849,0.574537,-0.084914,-0.452740,0.123146,0.300470,0.005764,-0.144458,-0.279900,-0.382402,0.208874,0.258834,-0.192786,0.725399,0.007473,-0.265252,-0.142028,-0.514544,0.377129,0.036738,-0.249171,-0.106228,-0.283456,-0.005415,0.165835,0.246321,0.321298,0.369185,-0.165966,0.093669,-0.068175,0
CTA-363E6.7,0.376098,-0.370101,0.797189,-0.026974,-0.349044,-0.179314,-0.139472,0.214076,-0.071490,-0.135662,-0.286498,0.314463,0.350408,0.003217,0.424889,0.198390,-0.023303,-0.233175,-0.672344,0.326108,-0.028225,-0.546683,-0.118563,0.170556,0.296687,0.288056,0.420643,0.169114,0.517552,0.038088,-0.349295,-0.126343,0
ZNF91,0.432060,0.000641,0.492699,-0.193763,-0.199901,-0.049253,0.361903,0.022800,-0.264300,-0.500683,-0.412617,0.577226,0.093004,-0.004591,0.658791,-0.085017,-0.225125,-0.211755,-0.542487,0.217737,0.110627,-0.352091,-0.228305,-0.140023,0.025790,0.273326,0.188074,0.304723,0.616932,-0.031306,-0.232963,-0.303046,0
VWC2L-IT1,0.133008,-0.182273,0.661616,-0.209048,-0.314670,-0.168508,0.150488,0.154304,-0.031869,-0.137008,-0.593536,0.607339,-0.121448,0.236451,0.157689,0.150271,0.100575,-0.297645,-0.699966,0.012774,0.121264,-0.448908,-0.626390,-0.001593,0.059886,0.249129,0.037646,0.207468,0.376923,-0.465641,0.258272,0.050685,0
RP11-171L9.1,0.097782,-0.263984,0.528141,-0.056190,-0.389811,-0.030490,0.218445,0.086327,-0.064008,-0.008963,-0.552416,0.759575,0.071522,0.239895,0.103851,0.167474,-0.093466,-0.288888,-0.522602,0.055866,0.120250,-0.463304,-0.519486,0.209686,-0.011752,0.176445,0.342985,0.295649,0.244459,-0.524700,0.200131,0.166785,0
RP11-672F9.1,0.268605,-0.143337,0.622956,-0.237141,-0.263911,-0.129065,0.251572,0.264522,-0.011342,-0.112246,-0.550748,0.787782,-0.058657,0.269428,0.186133,0.201995,-0.020064,-0.245439,-0.487388,-0.058590,0.129414,-0.352465,-0.693335,0.168526,-0.049182,0.260898,0.376419,0.272157,0.463144,-0.457242,0.160227,0.084970,0
CTC-325H20.4,0.262157,-0.173986,0.697930,-0.213772,-0.289538,-0.187410,0.170621,0.133181,0.115507,-0.137915,-0.498424,0.593779,-0.062296,0.232806,0.439916,0.105536,-0.085834,-0.126777,-0.546965,0.058267,0.199189,-0.373970,-0.403978,-0.000091,0.076098,0.107006,0.206304,0.377595,0.482707,-0.393143,0.092217,0.109652,0
NONHSAG037116,0.006883,-0.092947,0.561916,-0.078221,-0.388827,0.064411,0.278583,-0.026724,-0.009309,-0.343227,-0.238984,0.483858,0.327406,-0.043267,0.591856,0.016742,-0.177802,-0.278732,-0.567028,0.201291,0.097805,-0.375267,0.038473,-0.179161,-0.090762,0.146286,0.196095,0.358276,0.302581,-0.092383,0.123444,-0.090814,0
ZMYM1,-0.036748,-0.037262,0.526831,-0.124264,-0.448227,0.054912,0.241776,-0.004389,-0.093150,-0.399868,-0.346155,0.467523,0.270671,-0.037783,0.611088,0.069547,-0.248269,-0.169025,-0.490833,0.194319,0.099194,-0.291139,-0.046114,-0.151310,0.035779,0.260661,0.170491,0.206600,0.413275,-0.016296,0.097866,-0.090316,0
ZBTB40-IT1,0.009959,-0.191637,0.695148,-0.245434,-0.371243,-0.078346,0.055756,0.128864,-0.083649,-0.181668,-0.474707,0.437277,0.021911,0.109510,0.405644,0.058066,-0.159085,-0.188392,-0.456671,-0.154067,0.084977,-0.413154,-0.263879,0.099400,0.135429,0.505122,0.228651,0.131256,0.400234,-0.515313,0.084582,0.189154,0
RP11-413M3.4,0.572137,0.068491,0.685108,-0.087335,-0.029416,-0.426587,0.130600,-0.206379,0.316904,-0.013852,-0.407770,0.934082,0.501643,0.257181,0.300786,0.242324,-0.174764,-0.030265,-0.842224,0.352674,0.079847,-0.402006,-0.718270,-0.412721,-0.024525,0.498867,0.248963,-0.476290,0.499224,-0.298555,-0.504145,0.526082,0
LINC00903,0.091226,-0.230805,0.421743,-0.104478,-0.278683,-0.016235,0.553092,0.155134,-0.148525,-0.291252,-0.633870,0.735235,0.155517,0.190924,0.195922,-0.015390,-0.019607,-0.541947,-0.359183,-0.395742,-0.030321,-0.528956,-0.210976,-0.014853,0.233955,0.196245,0.259807,0.407246,0.370053,-0.361970,-0.047930,0.136647,0
NONHSAG026463,0.214454,-0.087132,0.470160,-0.150996,-0.355246,0.074973,0.200428,-0.085623,-0.050405,-0.256246,-0.400833,0.374474,0.525972,-0.066012,0.529956,0.065800,-0.251863,-0.221198,-0.592034,0.327940,0.299147,-0.161647,-0.002378,-0.195727,-0.004006,0.023388,0.281040,0.535501,0.402473,-0.031620,0.070528,-0.086823,0
RP4-633I8.4,0.096040,-0.186142,0.724920,-0.190853,-0.208197,-0.059843,-0.064471,-0.076814,-0.275620,-0.407336,-0.422993,0.336569,0.201495,0.014316,0.523856,0.106511,-0.429199,-0.042437,-0.556610,0.096459,0.170871,-0.311612,-0.003769,0.044646,0.134770,0.597134,0.383900,0.152124,0.474974,-0.331924,0.043499,0.186358,0
RP1-41C23.1,0.252381,-0.129708,0.555215,-0.325759,-0.279712,-0.127790,0.171579,0.308137,-0.003967,-0.116313,-0.501078,0.720304,0.008283,0.282891,0.281194,0.231393,0.001916,-0.234020,-0.529634,-0.091497,0.312797,-0.341887,-0.604531,0.160899,-0.000546,0.227523,0.228801,0.259521,0.522562,-0.326661,0.079487,0.053253,0
RP11-640N20.9,0.143162,-0.226788,0.431043,0.011620,-0.345845,0.138452,0.313852,0.027312,-0.080711,-0.297315,-0.458187,0.556982,0.277010,0.065095,0.457823,-0.191834,-0.068892,-0.311294,-0.536203,-0.042477,0.039207,-0.292339,-0.004324,-0.259865,0.034162,0.146120,0.285062,0.318931,0.325946,-0.100982,0.045977,-0.090627,0
RP4-548D19.3,-0.015013,-0.021546,0.910965,-0.228432,-0.273381,-0.069602,-0.001161,0.110056,-0.146505,0.008017,-0.257590,0.379996,0.179742,0.221215,0.142380,0.192202,-0.416732,-0.366556,-0.506932,-0.006772,-0.021735,-0.455311,-0.268928,0.178300,0.324815,0.459709,0.344076,0.401568,0.513971,-0.673995,0.150092,0.184301,0
NONHSAG034676,-0.003520,-0.150577,0.479249,-0.042329,-0.478844,0.073125,0.130223,0.093873,-0.169140,-0.116037,-0.345560,0.482824,0.371861,0.066217,0.450482,-0.069041,-0.262147,-0.235871,-0.584799,0.083000,0.184827,-0.211111,-0.199965,-0.155135,-0.190912,0.232215,0.145548,0.237638,0.239103,-0.176693,0.116832,0.131459,0
RP11-318K15.2,-0.040699,-0.217330,0.627874,-0.149695,-0.374330,-0.088381,0.111521,0.133293,-0.032417,-0.129953,-0.485826,0.473014,0.008428,0.087916,0.407800,0.082697,-0.210475,-0.228682,-0.466979,-0.167873,0.118957,-0.379223,-0.382845,0.030003,0.129675,0.312204,0.200148,0.236000,0.460302,-0.539029,0.019327,0.212978,0
RP11-109D20.2,0.487617,-0.209724,0.825947,-0.144357,-0.172968,-0.319323,-0.181701,0.034741,-0.175046,-0.068905,-0.280591,0.374098,0.222964,0.248403,0.415164,0.080137,-0.233492,-0.031998,-0.749185,0.102462,0.101264,-0.444652,-0.119255,0.232967,0.203240,0.549606,0.308962,0.259574,0.647199,-0.016454,-0.285197,-0.271832,0
NONHSAG028176,0.034741,-0.163899,0.559981,-0.070531,-0.531694,0.037666,0.189950,-0.012918,0.039837,-0.431460,-0.363866,0.416191,0.293911,-0.016405,0.522333,0.027863,-0.156961,-0.100517,-0.519251,0.155106,0.152133,-0.126291,0.007906,-0.083619,0.010903,0.297582,0.363921,0.378933,0.429832,-0.150847,-0.070175,-0.110320,0
RP3-417O22.3,0.121798,-0.132167,0.730515,-0.186676,-0.305624,0.017164,0.061723,0.206764,0.097488,-0.196608,-0.382055,0.379366,0.288494,0.050023,0.370616,0.178822,0.122694,-0.290386,-0.584079,0.152167,0.064189,-0.495020,-0.201413,0.214388,0.194862,0.182488,0.273419,0.398448,0.576661,-0.340079,-0.176005,0.091960,0
NONHSAG010285,0.030841,-0.225896,0.486872,0.020004,-0.454435,0.141196,0.136944,0.111739,-0.090542,-0.181657,-0.315818,0.523251,0.338378,0.202982,0.359243,-0.068524,-0.311052,-0.189214,-0.552815,0.064998,0.295505,-0.188743,-0.241933,-0.127462,-0.279144,0.148692,0.130075,0.351219,0.239948,-0.093383,0.094903,-0.013451,0
MED25,-0.087687,-0.103883,0.522654,-0.014603,-0.550430,0.084417,0.101375,0.067793,-0.013341,-0.255993,-0.329706,0.468761,0.244482,-0.076525,0.510719,-0.022873,-0.167802,-0.234757,-0.593061,0.089192,0.086107,-0.172974,-0.108273,-0.127977,-0.030022,0.340428,0.261917,0.155113,0.361615,-0.169188,0.004447,-0.176179,0
RP11-218E20.5,0.199197,-0.257198,0.635817,-0.124208,-0.268253,-0.174414,-0.038103,-0.106127,-0.166106,-0.350187,-0.510267,0.352599,0.211352,0.059524,0.470444,0.074962,-0.458229,0.153887,-0.513906,0.112987,0.160441,-0.246183,0.038780,0.009263,0.193318,0.545403,0.429291,0.338020,0.354209,-0.252945,-0.085483,0.205730,0
DIP2A-IT1,0.254291,0.094696,0.904890,-0.132840,-0.043230,-0.244316,0.106640,0.220386,-0.192722,0.052457,-0.222237,0.561619,0.061057,0.349746,0.199319,0.169073,-0.203120,-0.432131,-0.581407,0.238004,-0.065628,-0.422457,-0.388867,0.230059,0.169100,0.464132,0.386484,0.166866,0.609042,-0.354639,0.202926,-0.140252,0
C19orf52,-0.121310,-0.079423,0.496057,-0.082533,-0.435629,0.033790,0.291041,0.139200,-0.139833,-0.385557,-0.303310,0.564717,0.103615,0.001029,0.521027,0.139624,-0.291388,-0.212522,-0.475985,0.118915,0.220895,-0.394757,-0.064689,-0.032694,0.066735,0.254087,0.180954,0.165330,0.260485,-0.122026,0.075290,-0.048562,0
U51244.2,-0.177080,-0.150346,0.562185,-0.081774,-0.355140,-0.013885,0.231182,0.208876,-0.019528,-0.133460,-0.431890,0.556749,0.073287,0.121230,0.327116,0.151751,-0.168831,-0.313442,-0.474001,-0.061086,0.201319,-0.417261,-0.302640,0.120515,0.088813,0.283172,0.207189,0.297053,0.454335,-0.579434,-0.082815,0.144809,0
NONHSAG008159,0.095959,-0.200340,0.448204,-0.073563,-0.435052,0.132369,0.212841,0.093870,-0.146013,-0.139870,-0.331755,0.543942,0.313680,0.152087,0.425238,-0.081796,-0.315717,-0.194629,-0.606797,0.060120,0.294854,-0.214119,-0.250523,-0.141025,-0.209207,0.145966,0.119087,0.252206,0.210255,-0.138329,0.058244,0.072617,0
PPP2R5A,-0.238234,-0.107907,0.453243,-0.006089,-0.588315,-0.025183,0.387521,0.066321,-0.281394,-0.476174,-0.387415,0.395271,0.238990,-0.103129,0.415688,0.168024,-0.184006,-0.205509,-0.714876,0.074284,0.154970,-0.338385,-0.161753,-0.286890,-0.142072,0.389613,-0.075426,0.065209,0.033711,-0.044511,0.095530,-0.117862,0
CASP8,-0.114659,-0.105443,0.383655,-0.024066,-0.436199,0.056367,0.196087,0.159566,-0.015754,-0.253633,-0.384567,0.458817,0.208512,0.035750,0.586240,-0.079734,-0.279998,-0.115340,-0.606995,0.132927,0.083610,-0.192117,-0.160128,-0.151144,-0.017229,0.360901,0.120034,0.187308,0.360040,-0.246480,-0.033946,-0.002211,0
NONHSAG027606,0.025160,-0.262923,0.408018,0.071380,-0.454043,0.134148,0.214565,0.163026,-0.152207,-0.213035,-0.279628,0.613290,0.331552,0.188924,0.381511,-0.089633,-0.296323,-0.175471,-0.675753,0.089395,0.250169,-0.224869,-0.194043,-0.141547,-0.260589,0.143279,0.212334,0.275972,0.048349,-0.201105,0.105307,0.123660,0
RP11-344P13.4,0.044810,-0.271509,0.591148,-0.127285,-0.383080,-0.045657,0.109632,0.043242,-0.089447,-0.354957,-0.307086,0.455428,0.106559,0.114809,0.580560,-0.052375,-0.360825,-0.098924,-0.472088,-0.016288,0.156763,-0.226282,-0.116993,0.030083,-0.062907,0.440377,0.424826,0.027499,0.389358,-0.277566,-0.055877,0.103566,0
NONHSAG027034,-0.067867,-0.110456,0.408263,-0.029431,-0.509900,0.086899,0.341716,0.150225,-0.180629,-0.367401,-0.361053,0.603959,0.317837,0.101284,0.400570,0.092765,-0.304535,-0.254329,-0.529795,-0.079139,0.216674,-0.294668,-0.176676,-0.041691,-0.261366,0.234967,0.153047,0.168697,0.140496,0.031881,-0.001576,0.065969,0
RP11-195E2.4,0.214440,-0.363347,0.626901,-0.067875,-0.418295,-0.128404,0.018513,0.283011,-0.110014,-0.034884,-0.208639,0.381380,0.240071,0.032578,0.465746,-0.038753,0.005103,-0.181650,-0.815915,0.116333,-0.090145,-0.520619,-0.284651,0.321698,0.217844,0.423532,0.187552,-0.027921,0.375526,0.018240,-0.346491,-0.115344,0
NONHSAG012896,0.223119,-0.214475,0.360178,0.150826,-0.355479,0.128865,0.328387,0.090368,-0.133841,-0.241533,-0.502319,0.637295,0.254856,0.144356,0.368451,-0.346434,-0.176176,-0.311316,-0.625411,-0.168732,0.049868,-0.305040,-0.115591,-0.323126,0.003207,0.082095,0.200498,0.298383,0.080843,-0.122215,-0.037563,0.015641,0
RP11-153K11.3,0.060508,-0.109684,0.573887,-0.063611,-0.267285,-0.135929,0.195832,0.150823,0.083360,-0.117758,-0.511452,0.698035,-0.013363,0.117754,0.036261,0.346280,-0.002336,-0.389174,-0.514106,-0.047549,0.108390,-0.513520,-0.599430,0.236860,0.015352,0.182997,0.556963,0.375054,0.394457,-0.662043,0.109330,0.214926,0
NONHSAG025966,-0.128484,-0.145478,0.531112,0.045188,-0.508415,-0.030958,0.141374,0.078709,0.021456,-0.370071,-0.324205,0.475537,0.256217,0.069948,0.438251,-0.049489,-0.167194,-0.226672,-0.518182,0.067796,0.069706,-0.231547,-0.165336,-0.030158,-0.174871,0.336840,0.281297,0.217815,0.385545,-0.201871,-0.060109,-0.104933,0
RP11-429K17.1,0.030647,-0.067091,0.649391,-0.078737,-0.333512,-0.051225,0.034773,0.047791,0.043120,0.214990,-0.470315,0.669752,-0.014917,0.018041,0.078728,0.207691,0.002063,-0.358803,-0.740396,-0.068149,0.070326,-0.553545,-0.530841,0.110353,0.018635,0.152179,0.215894,0.399858,0.301418,-0.547413,0.321906,0.140164,0
CTD-2302E22.2,0.277954,-0.362254,0.685328,-0.082295,-0.178143,-0.186684,-0.223902,0.152153,-0.225861,-0.349514,-0.381781,0.391665,0.305588,0.101192,0.400380,0.025388,-0.150071,-0.072820,-0.584081,0.020955,0.079075,-0.417423,-0.045043,0.265925,0.119763,0.634462,0.573238,0.117333,0.393635,-0.128397,-0.211783,0.202428,0
RP11-423H2.5,0.029338,-0.305242,0.576718,0.044377,-0.337940,-0.094430,0.184639,0.147528,0.033706,-0.255674,-0.628708,0.602907,0.089316,0.200175,-0.016964,0.119032,0.063922,-0.361089,-0.402172,-0.011805,0.264647,-0.591997,-0.461995,0.268087,0.150037,0.225365,0.518690,0.315708,0.349890,-0.663695,0.166898,0.132496,0
NONHSAG038817,0.096764,-0.328138,0.566232,0.115874,-0.427493,0.071855,0.107475,0.124889,-0.014124,-0.277547,-0.295197,0.462390,0.271861,0.253269,0.464912,-0.191323,-0.347329,-0.154871,-0.658149,-0.047863,0.167273,-0.343150,-0.107634,-0.163961,-0.254807,0.065798,0.202748,0.289764,0.134296,-0.178961,0.058989,0.140603,0
NONHSAG006450,-0.064746,-0.200866,0.510485,0.155898,-0.489750,0.109331,0.183439,0.052291,-0.010191,-0.193339,-0.259770,0.560969,0.270831,0.209361,0.383691,-0.250837,-0.301473,-0.228808,-0.690094,0.017312,0.185424,-0.310835,-0.125910,-0.256244,-0.226192,0.150232,0.146015,0.234590,0.143958,-0.191225,0.051134,0.086046,0
RP11-123O1.1,-0.057168,-0.167882,0.470901,-0.130528,-0.422313,0.054498,0.279709,0.236746,-0.024281,0.113791,-0.460756,0.589163,0.311172,0.226161,0.324847,0.206062,-0.097881,-0.268654,-0.477569,-0.100790,0.244766,-0.249906,-0.454291,0.336492,-0.004191,0.238780,0.177062,0.426747,0.355960,-0.539566,-0.055184,0.124798,0
NONHSAG028126,0.038102,-0.151716,0.602653,0.098265,-0.449856,0.068173,0.209597,0.144106,-0.020247,-0.267890,-0.210974,0.545228,0.226430,0.167825,0.406575,-0.179021,-0.319341,-0.175813,-0.723596,0.031189,0.207591,-0.201726,-0.153639,-0.162599,-0.270183,0.110739,0.205240,0.242693,-0.013552,-0.191791,-0.005518,0.057586,0
AC010090.1,0.032933,-0.128026,0.638287,-0.041921,-0.315759,0.047793,0.194144,-0.000799,0.211013,0.074958,-0.438975,0.524265,0.179559,0.253495,0.400508,0.008608,-0.062886,-0.258729,-0.624127,-0.138990,0.190156,-0.487471,-0.322889,0.128222,-0.031105,0.158584,0.047543,0.393872,0.285720,-0.554225,0.045970,0.212841,0
CTD-2331H12.5,-0.049984,-0.155392,0.425029,0.088701,-0.531387,0.094734,0.243889,0.280012,-0.193579,-0.263803,-0.267705,0.587853,0.296516,0.179095,0.399384,0.018517,-0.228639,-0.208555,-0.521234,-0.003872,0.260100,-0.129334,-0.210437,-0.021705,-0.263986,0.269631,0.302392,0.233410,0.162072,-0.087001,-0.055620,-0.003685,0
RP11-33I11.2,0.312718,-0.055810,0.656357,-0.233541,-0.024052,-0.304063,0.000058,0.077824,-0.173225,-0.468379,-0.554078,0.526971,0.010603,0.131732,0.498958,0.094972,-0.210174,0.042620,-0.630160,-0.000252,0.374472,-0.305202,-0.279847,0.012323,0.045723,0.393758,0.403221,0.114817,0.524585,-0.175689,0.040532,-0.041385,0
COX7A2P1,-0.162059,-0.113149,0.515413,0.111608,-0.536999,0.062290,0.241117,0.119528,-0.005139,-0.291651,-0.306222,0.461996,0.142611,0.020085,0.570535,-0.086217,-0.191323,-0.247690,-0.540885,-0.027869,0.209553,-0.264700,-0.153922,-0.048715,-0.059442,0.214758,0.319565,0.201178,0.315677,-0.212456,-0.077541,0.036619,0
RP11-342L8.2,-0.120537,-0.051464,0.516367,0.031058,-0.438820,-0.042984,0.210164,0.124125,0.062919,-0.321717,-0.336699,0.518912,0.110163,0.095859,0.481914,-0.021744,-0.168195,-0.326198,-0.549140,-0.011625,0.171543,-0.187057,-0.119177,0.013157,-0.133439,0.303310,0.250883,0.174045,0.323041,-0.234558,-0.072134,0.002543,0
NONHSAG052452,-0.063114,-0.124933,0.490462,0.096891,-0.569152,0.044091,0.171729,0.130200,0.045141,-0.396102,-0.293853,0.450818,0.231196,0.075672,0.460192,-0.058527,-0.245404,-0.174994,-0.536873,0.011683,0.123535,-0.177277,-0.152731,-0.132621,-0.079246,0.277076,0.223850,0.210727,0.252762,-0.099507,-0.056104,-0.136318,0
RN7SL81P,-0.133292,0.015646,0.491882,0.037892,-0.474829,-0.013675,0.397661,0.207563,-0.083530,-0.479708,-0.263702,0.556206,0.160437,0.045145,0.518894,0.033100,-0.387212,-0.197591,-0.475488,-0.107150,0.230158,-0.462605,-0.108367,-0.142799,-0.104587,0.231322,0.134424,0.143889,0.131908,0.016052,-0.013741,-0.033839,0
KCNJ1,-0.120311,-0.101774,0.443070,-0.003873,-0.598980,0.044838,0.197582,0.179319,-0.121246,-0.277428,-0.347429,0.444007,0.151011,-0.063990,0.492428,-0.153036,-0.250368,-0.144350,-0.644581,0.023306,0.171591,-0.236648,-0.166090,-0.215789,-0.139379,0.373244,0.193357,0.032747,0.249655,-0.141511,-0.018036,-0.066718,0
SELL,-0.162839,-0.120508,0.465331,0.083034,-0.587692,0.017052,0.193391,0.139632,-0.117103,-0.262433,-0.336443,0.472143,0.095095,-0.050110,0.483980,-0.134719,-0.341758,-0.169931,-0.694101,0.006465,0.141710,-0.215579,-0.181686,-0.246643,-0.060323,0.317738,0.159901,0.045388,0.224717,-0.168741,0.029584,-0.009954,0
NONHSAG000157,-0.056222,-0.101530,0.562347,0.089540,-0.616417,0.109037,0.123169,0.142451,-0.046929,-0.409513,-0.344299,0.520007,0.258365,0.052801,0.403392,-0.063438,-0.257514,-0.185821,-0.474372,0.039637,0.171972,-0.152282,-0.188419,-0.080790,-0.134201,0.284389,0.288055,0.180495,0.261464,-0.116569,-0.045591,-0.163608,0
RP11-522L3.3,-0.053918,-0.153279,0.448568,0.124845,-0.557821,0.064973,0.181478,0.219211,-0.049398,-0.408825,-0.341617,0.467576,0.114082,0.142771,0.512851,-0.083523,-0.356104,-0.076768,-0.471709,0.009769,0.167125,-0.161975,-0.198846,-0.103919,-0.100696,0.325365,0.258794,0.171946,0.258113,-0.144968,-0.130822,0.041577,0
NONHSAG010277,0.057173,-0.144158,0.488106,0.027127,-0.484001,0.210296,0.225917,0.072306,-0.005161,-0.381737,-0.204017,0.760958,0.151595,0.208848,0.473510,-0.021646,-0.387388,-0.234805,-0.509828,-0.006165,0.086709,-0.629120,-0.087228,-0.229716,-0.289719,0.041995,-0.034729,0.241705,0.037796,0.046649,0.194353,0.091023,0
NONHSAG002487,0.121742,-0.189828,0.416500,0.068474,-0.799747,0.019020,0.587325,0.037546,-0.063441,-0.245157,-0.416602,0.478846,0.420428,0.166392,0.463856,0.153592,-0.316635,0.021174,-0.479623,0.167370,0.135922,0.017857,-0.302663,-0.037506,-0.035603,0.121967,0.183217,0.430947,0.064267,-0.018722,-0.078342,-0.005303,0
NONHSAG030865,0.055623,-0.271866,0.377776,0.039150,-0.508281,0.170036,0.283187,0.068348,-0.103447,-0.020474,-0.358703,0.577742,0.362376,0.271994,0.407854,-0.098552,-0.305907,-0.125361,-0.739120,0.023350,0.308318,-0.235357,-0.275995,-0.005180,-0.308942,0.098904,0.070987,0.278691,0.032049,-0.125462,0.153213,0.046211,0
NONHSAG044238,-0.027893,-0.043022,0.462344,0.057242,-0.620721,0.097471,0.211270,0.271564,-0.023550,-0.351755,-0.232898,0.481943,0.149981,0.150835,0.484985,-0.084410,-0.238372,-0.170511,-0.573726,-0.022494,0.209109,-0.175100,-0.168054,-0.080440,-0.116768,0.258926,0.334453,0.129095,0.135139,-0.211659,-0.181056,-0.104239,0
NONHSAG047595,-0.102572,-0.103034,0.450154,0.161195,-0.641907,0.040691,0.229818,0.154309,-0.069185,-0.378786,-0.261529,0.493064,0.089286,0.098432,0.447255,-0.106792,-0.291376,-0.211326,-0.559627,-0.072793,0.170214,-0.192561,-0.159933,-0.019404,-0.153797,0.311333,0.324042,0.150169,0.137438,-0.138774,-0.135866,-0.049507,0
